start_time,end_time,duration,class,frequency
01:47:38,01:47:40,00:00:02,idle,
01:47:40,01:47:45,00:00:05,9 Class 10 other,
01:47:45,01:48:57,00:01:12,idle,
01:48:57,01:49:02,00:00:05,0 Class 1 browsing the web,
01:49:02,01:49:07,00:00:05,idle,
01:49:07,01:49:12,00:00:05,9 Class 10 other,
01:49:12,01:49:41,00:00:29,idle,
01:49:43,01:49:45,00:00:02,0 Class 1 browsing the web,
01:49:46,01:49:49,00:00:03,0 Class 1 browsing the web,
01:49:49,01:49:54,00:00:05,2 Class 3 using github,
01:49:54,01:50:55,00:01:01,idle,
01:50:56,01:51:01,00:00:05,2 Class 3 using github,
01:51:01,01:51:33,00:00:32,idle,
01:51:33,01:51:38,00:00:05,4 Class 5 editing docs,
01:51:38,01:51:40,00:00:02,idle,
01:51:40,01:51:45,00:00:05,2 Class 3 using github,
01:51:45,01:51:46,00:00:01,idle,
01:51:46,01:51:49,00:00:03,4 Class 5 editing docs,
01:51:49,01:51:52,00:00:02,3 Class 4 cmd command,
01:51:54,01:51:56,00:00:02,2 Class 3 using github,
01:51:59,01:52:04,00:00:05,2 Class 3 using github,
01:52:04,01:53:36,00:01:32,idle,
01:53:37,01:53:42,00:00:05,5 Class 6 coding in VSC,
01:53:42,01:54:36,00:00:53,idle,
01:54:36,01:54:39,00:00:02,9 Class 10 other,
01:54:39,01:54:42,00:00:03,0 Class 1 browsing the web,
01:54:43,01:54:46,00:00:02,9 Class 10 other,
01:54:47,01:54:52,00:00:05,0 Class 1 browsing the web,
01:54:52,01:54:57,00:00:05,idle,
01:54:57,01:55:02,00:00:05,0 Class 1 browsing the web,
01:55:02,01:55:04,00:00:02,idle,
01:55:06,01:55:11,00:00:05,0 Class 1 browsing the web,
01:55:11,02:01:31,00:06:20,idle,
02:01:31,02:01:36,00:00:05,9 Class 10 other,
02:01:36,02:03:25,00:01:49,idle,
02:03:25,02:03:30,00:00:05,9 Class 10 other,
02:03:30,03:08:15,01:04:45,idle,
03:08:17,03:08:22,00:00:05,4 Class 5 editing docs,
03:08:22,03:18:11,00:09:48,idle,
03:18:12,03:18:17,00:00:05,4 Class 5 editing docs,
03:18:17,03:19:09,00:00:51,idle,
03:19:13,03:19:18,00:00:05,0 Class 1 browsing the web,
03:19:18,03:21:22,00:02:03,idle,
03:21:22,03:21:27,00:00:05,4 Class 5 editing docs,
03:21:28,03:21:30,00:00:02,9 Class 10 other,
03:21:31,03:21:36,00:00:05,0 Class 1 browsing the web,
03:21:36,03:21:41,00:00:05,4 Class 5 editing docs,
03:21:41,03:21:42,00:00:01,idle,
03:21:43,03:21:48,00:00:05,4 Class 5 editing docs,
03:21:48,03:39:17,00:17:29,idle,
03:39:18,03:39:20,00:00:02,0 Class 1 browsing the web,
03:39:20,03:39:25,00:00:05,4 Class 5 editing docs,
03:39:25,03:39:56,00:00:31,idle,
03:39:57,03:40:02,00:00:05,4 Class 5 editing docs,
03:40:02,03:40:39,00:00:37,idle,
03:40:51,03:40:53,00:00:02,4 Class 5 editing docs,
03:41:00,03:41:05,00:00:05,4 Class 5 editing docs,
03:41:05,03:43:21,00:02:16,idle,
03:43:22,03:43:27,00:00:05,4 Class 5 editing docs,
03:43:27,03:49:38,00:06:11,idle,
03:49:38,03:49:43,00:00:05,4 Class 5 editing docs,
03:49:43,04:05:11,00:15:28,idle,
04:05:11,04:05:17,00:00:05,9 Class 10 other,
,,,,
,,,,
,,,,
,,00:03:29,0 Class 1 browsing the web,52.0
,,00:00:38,10 Class 11 code reference,11.0
,,00:00:06,11 Class 12 socials,2.0
,,00:01:48,2 Class 3 using github,28.0
,,00:00:59,3 Class 4 cmd command,20.0
,,00:05:16,4 Class 5 editing docs,80.0
,,00:04:48,5 Class 6 coding in VSC,69.0
,,00:00:05,6 Class 7 watching YT,1.0
,,00:00:05,7 Class 8 using file explorer,1.0
,,00:02:15,9 Class 10 other,32.0
,,03:39:27,idle,149.0
