start_time,end_time,duration,class,frequency
03:16:26,03:16:31,00:00:05,4 Class 5 editing docs,
03:16:31,03:16:35,00:00:04,idle,
03:16:35,03:16:40,00:00:05,4 Class 5 editing docs,
03:16:40,03:16:53,00:00:12,idle,
03:16:55,03:16:57,00:00:02,0 Class 1 browsing the web,
03:16:59,03:17:04,00:00:05,4 Class 5 editing docs,
03:17:04,03:17:14,00:00:09,idle,
03:17:14,03:17:19,00:00:05,1 Class 2 reading technical documentation,
03:17:19,03:17:21,00:00:02,idle,
03:17:25,03:17:30,00:00:05,4 Class 5 editing docs,
03:17:30,03:17:35,00:00:05,idle,
03:17:35,03:17:40,00:00:05,0 Class 1 browsing the web,
03:17:40,03:17:55,00:00:15,idle,
03:17:55,03:17:58,00:00:03,3 Class 4 cmd command,
03:17:58,03:18:03,00:00:05,0 Class 1 browsing the web,
03:18:03,03:18:04,00:00:01,idle,
03:18:04,03:18:09,00:00:05,0 Class 1 browsing the web,
03:18:09,03:18:36,00:00:27,idle,
03:18:36,03:18:41,00:00:05,4 Class 5 editing docs,
03:18:41,03:18:51,00:00:09,idle,
03:18:55,03:18:57,00:00:02,3 Class 4 cmd command,
03:18:57,03:19:02,00:00:05,7 Class 8 using file explorer,
03:19:02,03:19:06,00:00:03,idle,
03:19:07,03:19:09,00:00:02,7 Class 8 using file explorer,
03:19:09,03:19:12,00:00:02,3 Class 4 cmd command,
03:19:16,03:19:21,00:00:05,3 Class 4 cmd command,
03:19:21,03:19:31,00:00:09,idle,
03:19:32,03:19:35,00:00:03,3 Class 4 cmd command,
03:19:35,03:19:40,00:00:05,2 Class 3 using github,
03:19:40,03:19:42,00:00:02,3 Class 4 cmd command,
03:19:42,03:19:47,00:00:05,7 Class 8 using file explorer,
03:19:47,03:19:53,00:00:05,idle,
03:19:55,03:19:57,00:00:02,7 Class 8 using file explorer,
03:19:59,03:20:04,00:00:05,5 Class 6 coding in VSC,
03:20:04,03:20:09,00:00:05,idle,
03:20:09,03:20:11,00:00:02,0 Class 1 browsing the web,
03:20:11,03:20:17,00:00:05,8 Class 9 preview output,
03:20:18,03:20:21,00:00:03,8 Class 9 preview output,
03:20:23,03:20:26,00:00:03,8 Class 9 preview output,
03:20:26,03:20:31,00:00:05,0 Class 1 browsing the web,
03:20:31,03:20:32,00:00:01,idle,
03:20:33,03:20:38,00:00:05,0 Class 1 browsing the web,
03:20:38,03:20:39,00:00:01,idle,
03:20:44,03:20:46,00:00:02,7 Class 8 using file explorer,
03:20:51,03:20:55,00:00:04,3 Class 4 cmd command,
03:20:56,03:20:58,00:00:02,3 Class 4 cmd command,
03:20:59,03:21:03,00:00:04,3 Class 4 cmd command,
03:21:05,03:21:08,00:00:03,7 Class 8 using file explorer,
03:21:14,03:21:16,00:00:02,8 Class 9 preview output,
03:21:16,03:21:21,00:00:05,5 Class 6 coding in VSC,
03:21:22,03:21:25,00:00:03,2 Class 3 using github,
03:21:25,03:21:30,00:00:05,5 Class 6 coding in VSC,
03:21:30,03:21:52,00:00:22,idle,
03:21:52,03:21:56,00:00:04,2 Class 3 using github,
03:21:57,03:22:01,00:00:03,2 Class 3 using github,
03:22:01,03:22:03,00:00:02,2 Class 3 using github,
03:22:06,03:22:11,00:00:05,2 Class 3 using github,
03:22:12,03:22:16,00:00:04,5 Class 6 coding in VSC,
03:22:16,03:22:21,00:00:05,2 Class 3 using github,
03:22:21,03:22:23,00:00:02,idle,
03:22:24,03:22:29,00:00:05,2 Class 3 using github,
03:22:29,03:22:43,00:00:14,idle,
03:22:44,03:22:48,00:00:04,5 Class 6 coding in VSC,
03:22:50,03:22:55,00:00:05,2 Class 3 using github,
03:22:55,03:23:17,00:00:21,idle,
03:23:17,03:23:20,00:00:03,5 Class 6 coding in VSC,
03:23:20,03:23:25,00:00:05,2 Class 3 using github,
03:23:25,03:23:32,00:00:07,idle,
03:23:32,03:23:36,00:00:04,5 Class 6 coding in VSC,
03:23:39,03:23:42,00:00:03,2 Class 3 using github,
03:23:43,03:23:48,00:00:05,2 Class 3 using github,
03:23:49,03:23:55,00:00:05,2 Class 3 using github,
03:23:55,03:24:00,00:00:05,2 Class 3 using github,
03:24:00,03:24:02,00:00:01,idle,
03:24:02,03:24:07,00:00:05,2 Class 3 using github,
03:24:07,03:24:10,00:00:02,idle,
03:24:10,03:24:15,00:00:05,5 Class 6 coding in VSC,
03:24:15,03:24:48,00:00:33,idle,
