start_time,end_time,duration,class,frequency
02:51:37,02:51:40,00:00:03,1 Class 2 reading technical documentation,
02:51:43,02:51:48,00:00:05,0 Class 1 browsing the web,
02:51:48,02:51:58,00:00:09,idle,
02:51:59,02:52:04,00:00:05,0 Class 1 browsing the web,
02:52:04,02:52:09,00:00:05,idle,
02:52:10,02:52:12,00:00:02,0 Class 1 browsing the web,
02:52:12,02:52:17,00:00:05,4 Class 5 editing docs,
02:52:17,02:52:18,00:00:01,idle,
02:52:18,02:52:23,00:00:05,0 Class 1 browsing the web,
02:52:23,02:54:53,00:02:29,idle,
02:54:53,02:54:55,00:00:02,2 Class 3 using github,
02:54:56,02:55:01,00:00:05,0 Class 1 browsing the web,
02:55:01,02:56:20,00:01:19,idle,
02:56:20,02:56:24,00:00:03,4 Class 5 editing docs,
02:56:24,02:56:29,00:00:05,0 Class 1 browsing the web,
02:56:29,02:57:06,00:00:37,idle,
02:57:06,02:57:08,00:00:02,2 Class 3 using github,
02:57:09,02:57:14,00:00:05,0 Class 1 browsing the web,
02:57:14,02:57:55,00:00:40,idle,
02:58:02,02:58:05,00:00:03,0 Class 1 browsing the web,
02:58:05,02:58:10,00:00:05,4 Class 5 editing docs,
02:58:10,02:58:16,00:00:05,idle,
02:58:16,02:58:21,00:00:05,0 Class 1 browsing the web,
02:58:21,02:58:23,00:00:02,idle,
02:58:23,02:58:25,00:00:02,2 Class 3 using github,
02:58:27,02:58:31,00:00:04,2 Class 3 using github,
02:58:32,02:58:35,00:00:03,2 Class 3 using github,
02:58:36,02:58:39,00:00:03,2 Class 3 using github,
02:58:42,02:58:47,00:00:05,0 Class 1 browsing the web,
02:58:47,03:00:07,00:01:20,idle,
03:00:07,03:00:09,00:00:02,5 Class 6 coding in VSC,
03:00:10,03:00:14,00:00:04,4 Class 5 editing docs,
03:00:14,03:00:19,00:00:05,0 Class 1 browsing the web,
03:00:19,03:00:45,00:00:25,idle,
03:00:45,03:00:50,00:00:05,4 Class 5 editing docs,
03:00:50,03:01:00,00:00:10,idle,
03:01:00,03:01:05,00:00:05,0 Class 1 browsing the web,
03:01:05,03:01:36,00:00:30,idle,
03:01:36,03:01:39,00:00:03,4 Class 5 editing docs,
03:01:39,03:01:44,00:00:05,0 Class 1 browsing the web,
03:01:44,03:04:33,00:02:49,idle,
03:04:34,03:04:36,00:00:02,0 Class 1 browsing the web,
03:04:36,03:04:41,00:00:05,4 Class 5 editing docs,
03:04:41,03:05:06,00:00:24,idle,
03:05:06,03:05:10,00:00:04,0 Class 1 browsing the web,
03:05:10,03:05:13,00:00:02,4 Class 5 editing docs,
03:05:14,03:05:19,00:00:05,9 Class 10 other,
03:05:19,03:06:05,00:00:46,idle,
03:06:07,03:06:09,00:00:02,9 Class 10 other,
03:06:09,03:06:14,00:00:05,9 Class 10 other,
03:06:14,03:06:19,00:00:05,idle,
03:06:20,03:06:25,00:00:05,9 Class 10 other,
03:06:25,03:06:34,00:00:09,idle,
03:06:35,03:06:40,00:00:05,9 Class 10 other,
03:06:40,03:07:10,00:00:30,idle,
03:07:10,03:07:15,00:00:05,0 Class 1 browsing the web,
03:07:15,03:08:07,00:00:51,idle,
03:08:08,03:08:10,00:00:02,0 Class 1 browsing the web,
03:08:10,03:08:12,00:00:02,9 Class 10 other,
03:08:12,03:08:17,00:00:05,0 Class 1 browsing the web,
03:08:17,03:08:22,00:00:05,4 Class 5 editing docs,
